paper_id,au_id,aff_id,aff_name
06429D3F,7D2D1B87,,
06429D3F,80A44A36,,
06429D3F,7E3E0A49,,
06443FF4,7ED73AD5,,
06443FF4,80F4421F,,
06446C7B,80F2D1E0,373A6845,leipzig university
06446C7B,80098F2D,373A6845,leipzig university
06446C7B,3FC1D34C,373A6845,leipzig university
06446C7B,8014DF44,373A6845,leipzig university
06446C7B,7D8C4098,373A6845,leipzig university
064A8054,80DF73B1,,
064A8054,55D7425D,,
064E54DD,7D9F23B5,,
06558EDC,809F3BAD,08548E70,beijing university of posts and telecommunications
065ACA26,1DA2711B,,
065ACA26,0BAF9D53,,
065ACA26,12C9DA96,,
06605889,7F675247,0C07DAF2,university of nice sophia antipolis
06605889,7547CD14,0C07DAF2,university of nice sophia antipolis
06605889,80C42F39,0C07DAF2,university of nice sophia antipolis
066248B9,713212CB,0C01DCFD,university of washington
066248B9,03712938,0C01DCFD,university of washington
066248B9,8458CEA7,0C01DCFD,university of washington
06659C8E,7CF10984,,
06659C8E,8169FE8A,,
06659C8E,7F17D4E2,,
06694A1F,6D082425,,
06694A1F,7C8C52E2,,
06726B8F,7734D940,,
06726B8F,1E971ED3,,
0674BBB0,7E9EA5A9,,
0676FAC4,7945FF16,028F2298,dublin city university
0679907A,0D92DFEF,,
0679907A,372CDF57,,
0679F15B,7F030E9D,,
0679F15B,80A524E9,,
0687D054,8030F1F6,,
0687D054,11FF3685,,
0688F163,7A127DBB,,
0688F163,24AB9E30,,
0688F163,81D7D55C,,
0688F163,3846403E,,
068C0218,7FCEF0DD,,
068C0218,7E7D4B73,,
0690E4CB,7560DD28,,
0690E4CB,104210AF,,
06928E9A,81727184,,
06928E9A,84E05EC6,,
06953C50,7721CCE3,,
069A3943,0B306742,,
069A3943,76FED3DD,,
069C7C0A,803C4AA9,,
069C7C0A,0D3B6B85,,
069D5ACE,7DA16D9A,,
069EFB80,7E98629E,,
06A143C0,70C1624B,,
06A143C0,7D20501C,,
06A35DF0,7F83C028,,
06A4C069,7D34A812,,
06A4C069,7E0FF490,,
06A4C069,8132A047,,
06A71F9C,6F4EBEA6,,
06A93838,7922EA5E,,
06B9AD31,7918F1B0,,
06B9AD31,759FF0A8,,
06B9AD31,7F4E78C6,,
06BD8A60,7D559F3D,,
06BD8A60,801EEA80,,
06BD8A60,7EC984F3,,
06BFDC10,7DD6D380,,
06C1C5E5,7A662837,,
06C1C5E5,7F99CA74,,
06C29BBC,80C0CC56,,
06C29BBC,861190D3,,
06CEBF8B,48638B2F,,
06CF4203,82D1A0AB,,
06D73407,7DB54482,,
06D73407,7D6EF172,,
06D73407,7D30E582,,
06DBFA39,7FB078B9,,
06E7E291,7FF1D420,,
06E7E291,597C859B,,
06F5AC85,7D07EB2B,,
06F5AC85,7FB399F0,,
06F7D401,7EB5247F,,
06F7D401,7D53711F,,
06F7D401,7D07451C,,
06F7D401,81C3156C,,
0708D936,7D72F44F,,
070A2711,6811A237,,
070A2711,625B68C3,,
070CFD6D,80097647,,
071904DB,7F69C188,,
071904DB,03712938,,
071904DB,002C2840,,
071E3C75,8030F1F6,,
071F5E46,0B306742,,
07222441,77A17F40,,
07288E42,16818CA8,,
07288E42,7D75ED83,,
07288E42,7FBFA5CB,,
07308317,7C140A4B,,
073211FE,7F1C6CB6,,
073211FE,7B8A7283,,
0736E8BB,7ED73AD5,,
0736E8BB,7D6D465D,,
073CAA2E,7933583B,,
073CAA2E,81737074,,
073CAA2E,75B56074,,
073FC4FB,8125619C,,
073FC4FB,7EBC749C,,
0740C2C3,7FA45F97,,
0740C2C3,855C338B,,
0740C2C3,7CB6D12A,,
0740C2C3,7FAA96A2,,
0741A317,5204AA2B,,
074598C4,7D95E1AC,,
0752E4CF,7D3E2990,,
0752E4CF,152EF37D,,
075406B4,834E04A8,,
075406B4,7AA9ABE2,,
075625CA,7D0AB8C1,,
07574CDB,20CC9331,,
07574CDB,76D7409D,,
07574CDB,7A14AD03,,
0763786B,80D01FAC,,
0765BF42,7946ED3D,,
07681E12,7AF1DBE2,,
07681E12,80439420,,
0769EC6B,7ED5A373,,
0769EC6B,7D52D35D,,
076A5DF8,76F46AAA,,
076BB853,7BACDEB8,,
076BB853,7F1B20BB,,
076BB853,857617F5,,
076BB853,81816A64,,
07721283,7DBEA72F,,
07790F43,862EDE02,,
07792696,757188B3,,
07792696,7883E35B,,
07799FA3,8087E69F,,
07799FA3,7CEC82C3,,
07799FA3,8419D598,,
07799FA3,7917261D,,
07799FA3,7D817BDB,,
07799FA3,7E8E2E2B,,
07799FA3,7ADE409A,,
07800CBA,805BF7BD,,
0785B1F9,7A8F7DEA,,
0785B1F9,7D34B388,,
07862802,706203C0,,
07862802,0D0E830F,,
07862802,80751B3B,,
07862802,7D4E37FA,,
078A76A0,79291EFB,,
078D3B88,683EA7C6,,
078D3B88,7F27ADD7,,
078E2716,043A6165,,
0797D7ED,76B4ED96,,
07A18638,80983E05,09630970,kaist
07A217CF,80D194B8,,
07A65D4B,7E08AF62,,
07A65D4B,6CF37AA5,,
07BB3CDE,825A98B1,,
07BB3CDE,75940162,,
07BC93C3,7B9AD783,,
07BC93C3,83F3B3D3,,
07C6620A,0DE0D8C5,,
07C6620A,7480B505,,
07C6620A,7C5BCD3D,,
07C7EBC9,7D304E04,4E894D44,indian institute of technology guwahati
07CBB91E,7D3039AB,,
07CC3775,7AD66F79,,
07CC3775,7F7625C9,,
07CCB682,3DADBC37,,
07CCB682,7FE9CE26,,
07D320C0,7A49F117,,
07D320C0,7E82EED6,,
07D320C0,7B91B1C1,,
07D79C67,7EF1BD4F,,
07D85AE4,2A2006E4,,
07DD0CCF,2C27F6C5,,
07DD0CCF,7C8F29F3,,
07DD0CCF,1EF0234D,,
07DD0CCF,179E26D3,,
07DD0CCF,018D81F3,,
07EE0D75,016079E3,,
07EE0D75,790D9974,,
07EE0D75,7A0E802F,,
07F038DD,7FE021CA,,
07F038DD,76B7D8A1,,
07F038DD,7D13C3EC,,
07F560AA,810A9998,,
07F5A5BF,012B9460,,
07F5A5BF,7FE55A81,,
07F5A5BF,86327163,,
07FAF201,84A2FACF,4FF45383,ibm
07FAF201,7CF04D96,4FF45383,ibm
07FAF201,7DE43FE2,4FF45383,ibm
07FAF201,7F305595,4FF45383,ibm
07FAF201,836D0209,4FF45383,ibm
07FAF201,78A02649,4FF45383,ibm
07FAF201,07BB7389,4FF45383,ibm
07FEC6CC,7A58ED81,,
07FEC6CC,7F36A763,,
080122A7,83E26196,04634070,national institute of advanced industrial science and technology
08101093,7FC3AD4F,,
08110EF9,7DA05E9E,,
08110EF9,7D96ABB5,,
08110EF9,801EEA80,,
08153833,7F6CE464,,
08153833,80857937,,
08153833,7600EDEC,,
08153833,78691233,,
08153833,82B6D735,,
08183D75,766C31DB,,
08183D75,802EC0D7,,
08183D75,813ED664,,
081887E9,7652A28F,,
081887E9,7BB57B8F,,
081887E9,7EB6D941,,
0819D992,0D6C0176,,
0825433C,84581B35,,
0825433C,7FDAE9AA,,
082F37B6,70E53633,,
082F37B6,7D592390,,
082F37B6,80412008,,
08403F99,7BBC618C,4E8F22EE,elsevier
08475DBE,8600B180,09DC92C5,indiana university bloomington
08475DBE,8029CA1C,09DC92C5,indiana university bloomington
0848A81B,84E6DFFF,,
084D7FF0,6D943698,,
084DB8AB,483D1AD5,,
084DB8AB,4AC66265,,
084DB8AB,7A046857,,
08567026,754C6140,,
085B619D,7F292237,0D109F83,purdue university
085B619D,7D99607E,0D109F83,purdue university
085D3093,85606D3A,05C86094,stanford university
085D3093,796D1419,05C86094,stanford university
085D3093,7ECA3A4A,05C86094,stanford university
08622904,142A2924,,
08622904,26DAB449,,
08659DF1,762FE43E,,
0868079C,810F90EF,,
0868079C,7FFD8F08,,
0868079C,80CB8F88,,
0868079C,82C4AA33,,
086F4E1F,862088D8,,
08722050,7716ED82,,
0878B56A,7C15179A,,
0878B56A,7F951DD7,,
087FB217,7FAE1700,,
08895CB7,7D3D090D,04FD6759,university of michigan school of information
0891900D,4ACAF69E,,
0891900D,7D87D091,,
089473D8,7A8F7DEA,,
089473D8,7EE1A8F7,,
0894FB20,7A49B118,,
08959829,11F3E7AD,4FF45383,ibm
08962669,83D39352,,
08962669,804000ED,,
08A62B09,7ED73AD5,,
08A62B09,7D6D465D,,
08A919CA,85176B53,0A2510E5,university of pittsburgh
08AAC65B,79714738,,
08AAC65B,7F59E8A2,,
08AAC65B,7EDCD973,,
08AAC65B,7FB399F0,,
08AE024E,589C09CC,,
08AE231C,828541F5,,
08AF64BC,71B108CA,06D39D72,tokyo institute of technology
08AF64BC,7A411C53,06D39D72,tokyo institute of technology
08AF64BC,0C6250A6,4FF45383,ibm
08B08215,7E7966D3,,
08B08215,7D01CE70,,
08B6AE82,80A4FCDB,,
08B6BF9C,84C2C2C8,0A97E0C1,the chinese university of hong kong
08B6BF9C,7E82EEED,0A97E0C1,the chinese university of hong kong
08B6BF9C,7F05C591,0A97E0C1,the chinese university of hong kong
08B6BF9C,7E607310,0A97E0C1,the chinese university of hong kong
08B6BF9C,7E717172,0A97E0C1,the chinese university of hong kong
08B7DB99,811410EC,,
08BAC820,84C8AD82,,
08BAC820,822AE001,,
08BAC820,7F747B10,,
08BAC820,7F19DD83,,
08BB07FE,7AF75076,,
08CACD38,7DADC3F1,,
08CACD38,29531D3C,,
08D45FF2,17DDB66D,,
08DB4972,7993B216,,
08DB4972,7A90108C,,
08DB4972,849915F8,,
08F10055,7D3EE6A2,09630970,kaist
08F84DDE,14B7C693,,
0901C4CC,812304AC,,
0901C4CC,7E559274,,
09031F06,801598B7,,
0903CBA3,7EED29C6,043A55FE,universite de montreal
0903CBA3,80304A0B,043A55FE,universite de montreal
0903CBA3,61B54657,043A55FE,universite de montreal
0906D77C,7FFC1971,0A97E0C1,the chinese university of hong kong
0906D77C,7ED73AD5,0A97E0C1,the chinese university of hong kong
090D2DF5,77682B41,,
090DEF0A,5CD96589,,
090DEF0A,7F02FFAD,,
09108183,85D01376,,
09108183,706203C0,,
09108183,7AD37695,,
0910F759,2AEBDEEE,,
0910F759,76F8AC4E,,
09192EC4,7EF61624,,
0921DB49,810FF766,,
0921DB49,7FA9E999,,
0921DB49,7F9F041A,,
0921DB49,7D5A999D,,
0921DB49,7D92B0CE,,
0922A4CD,7E7A3A69,0966B229,university of illinois at urbana champaign
0922A4CD,7F3B2722,0966B229,university of illinois at urbana champaign
0924F488,853A5EA3,03D37308,international institute of information technology hyderabad
0924F488,7EB6D2B5,03D37308,international institute of information technology hyderabad
09285562,842CB3CE,09630970,kaist
092ADE2E,2AEBDEEE,04D98949,old dominion university
092ADE2E,80F14F82,04D98949,old dominion university
092ADE2E,8577ACF2,04D98949,old dominion university
092CB2CC,80323E17,0606AD82,universidade federal de juiz de fora
092CB2CC,7FA5E974,0606AD82,universidade federal de juiz de fora
092CB2CC,570BA839,,
0935AD48,7EE41F25,,
0935AD48,80D0FE17,,
0935AD48,80DFBD75,,
09382818,7C73E6AF,,
093BF744,7F75B49C,,
093BFEF9,8173FC12,,
094378A6,7FCE5359,,
094378A6,802655DF,,
094378A6,2AF6D749,,
094917A0,76363300,,
094917A0,7867A5C4,,
094917A0,126D699C,,
094E3239,17DDB66D,,
094E3239,38C3555A,,
094EEA3A,811BE001,,
095396E4,7EE5295E,,
095396E4,7B3B60FC,,
095396E4,80CAB59A,,
095396E4,8146BC74,,
095396E4,81110451,,
0966C5EC,7DD5D7CA,,
0966C5EC,481B4D6E,,
0979E3D8,7EE857A4,,
0979E3D8,80317198,,
097C9745,7D2E7312,,
097C9745,7EBE2FA4,,
09846AB8,80546337,,
09846AB8,793D5F67,,
09869185,804F6589,,
09869185,7D2E9392,,
098E8AAA,7688851D,,
099950AB,734518A1,,
099950AB,712B3A84,,
099950AB,807024D0,,
099A04EB,7543A202,,
099A04EB,5FFECEC7,,
099A04EB,14142FB5,,
099E8E1B,7D77D8AB,,
09A04444,7E80B9BB,,
09A04444,7F5A6EEA,,
09A04444,7EEAFAE2,,
09AE7CF2,7DFD35D2,,
09AE7CF2,753E793C,,
09AE7CF2,7E990980,,
09BB51E0,7AE4F439,,
09BB51E0,2B38873E,,
09BDE5FE,7D03EED4,,
09BDE5FE,7E98629E,,
09BFEA6D,7F9722F4,,
09BFEA6D,7FE535A5,,
09BFEA6D,21BD4DCE,,
09CF4A92,026FD467,003E7116,graz university of technology
09CF4A92,8132F091,003E7116,graz university of technology
09CF4A92,638AE710,018C5555,university of wurzburg
09CF4A92,11FC556A,018C5555,university of wurzburg
09D18A31,7651D7D1,,
09D18A31,77FE9A45,,
09D18A31,41709172,,
09D3C301,81643881,,
09DAB075,7F44E046,,
09DAB075,7EA5409D,,
09DAB075,7D6F4B93,,
09DF1D2E,753E793C,4D0FB79F,commonwealth scientific and industrial research organisation
09DF1D2E,7E990980,4D0FB79F,commonwealth scientific and industrial research organisation
09DF1D2E,7E404A01,4D0FB79F,commonwealth scientific and industrial research organisation
09E30245,862C4B88,,
09E957D3,693C6BFE,,
09E957D3,805FD70B,,
09E957D3,80B9E789,,
09EA8ED1,7E44B74B,,
09ED6C77,7DF2EBFC,,
09ED6C77,174D2049,,
09F37D4F,7DAF67F6,0653D579,university of kassel
09F37D4F,7BF9367C,0653D579,university of kassel
09F37D4F,7E1EB95C,0653D579,university of kassel
09FDB9A9,7ECF99DD,,
09FDB9A9,08E15D14,,
09FDB9A9,7FA4074C,,
09FDB9A9,81033198,,
0A17A489,862B9046,,
0A1AAF36,7ABA6073,4F10C1EB,french institute for research in computer science and automation
0A1B5546,7BD1842E,,
0A1B5546,70E53633,,
0A1B5546,7A18A9AA,,
0A1B5546,7FAFEC68,,
0A25D914,7DFBAFFA,06194FDE,rutgers university
0A25D914,7C2189F4,06194FDE,rutgers university
0A25D914,82F136DC,06194FDE,rutgers university
0A25D914,08800374,06194FDE,rutgers university
0A25D914,80CC2D40,06194FDE,rutgers university
0A2A7278,79A08E14,,
0A2A7278,7F4CE4C5,,
0A2A7278,7BE821BC,,
0A32FDFA,806E1F71,05C86094,stanford university
0A32FDFA,7EA8344C,05C86094,stanford university
0A32FDFA,7EE43844,05C86094,stanford university
0A32FDFA,120E138D,05C86094,stanford university
0A32FDFA,7FA64B45,05C86094,stanford university
0A3B279E,11454D61,,
0A3B279E,7B5DA7BC,,
0A3BF8FF,1787682A,,
0A3BF8FF,2AEBDEEE,,
0A3BF8FF,76F8AC4E,,
0A4F5235,6C997415,,
0A4F5235,785ACB27,,
0A4F5235,7E9915E8,,
0A529AB9,0881FBF8,090B77B3,university of waterloo
0A529AB9,1582D277,090B77B3,university of waterloo
0A623C8E,77BD7B57,,
0A623C8E,0AF1EDEA,,
0A69822A,7D04D66C,,
0A69822A,7D54C965,,
0A69822A,80981EE3,,
0A69822A,7E404D2A,,
0A6CC239,8078C053,00C50601,northeastern university
0A6CC239,7F132DB1,00C50601,northeastern university
0A6CC239,803867BA,00C50601,northeastern university
0A6CC239,7C23AD95,00C50601,northeastern university
0A6F3CA4,16390309,,
0A6F3CA4,81111F0A,,
0A760B7E,78C6A295,4F10C1EB,french institute for research in computer science and automation
0A760B7E,7F5711AF,,
0A760B7E,5FB85182,,
0A767A19,8512829B,,
0A7CB3E1,0FC7986C,,
0A81E2AD,75A452B1,,
0A843D58,7F0A3549,,
0A87DB5C,7BAE9E06,,
0A87DB5C,8183B668,,
0A8D380F,656E682B,,
0A8F3FC6,7FD25B26,03C436D1,university at buffalo
0A8F3FC6,86227178,03C436D1,university at buffalo
0A95C5BD,7C4DC3E2,,
0A969661,734518A1,,
0A969661,712B3A84,,
0A969661,5A01358E,,
0A969661,8458CEA7,,
0AADCC00,7C539D9A,,
0AAE891C,78F06266,,
0AAE891C,7D4455D4,,
0AAE891C,29EB85D1,,
0AAE891C,78B67197,,
0ABEB9D3,616B4A81,,
0ABEB9D3,765ABE77,,
0ABEB9D3,83EE8497,,
0AC3E90F,7E27AC27,050BB43F,academia sinica
0AC5B7FC,7F7F73A8,,
0AC5B7FC,7AE42AD1,,
0AC5B7FC,12D0D041,,
0AC5B7FC,801135C3,,
0AC69415,79435404,,
0AC69415,03C515C5,,
0AC69415,80634E3A,,
0AC69415,7FD5ED6F,,
0AC69415,81FDF3A4,,
0AC7CE41,7EF3F9A8,,
0AC7CE41,80BDCE28,,
0AC7CE41,7F852DCA,,
0AC7CE41,85E68118,,
0AC7CE41,854A670A,,
0AC7CE41,7D17E02E,,
0ACB691B,801E7774,,
0ACECE77,7EEAAFC7,,
0ACECE77,0710BD4F,,
0AD5C284,38A953AB,,
0AD5C284,7DE903D4,,
0ADCE011,66596318,,
0ADE556C,7DD65F6B,0B8CC95E,yonsei university
0ADE556C,7FA4B4E3,0B8CC95E,yonsei university
0ADE556C,7EF47B8B,0B8CC95E,yonsei university
0ADE556C,7D5BDE0E,0B8CC95E,yonsei university
0ADE556C,7EAD03E5,0B8CC95E,yonsei university
0AE3A90C,7F8600CF,,
0AE3A90C,807518C6,,
0AE3A90C,791A5BD5,,
0AE3A90C,85F03AA8,,
0AE5393D,78BF33F8,,
0AE5393D,7DDBEA72,,
0AE7C5BE,7DD7DF72,,
0AEBFB27,7DAADF92,05C86094,stanford university
0AEBFB27,7A76B9F8,05C86094,stanford university
0B07EBE0,03D939A4,,
0B07EBE0,7F742D09,,
0B091EBB,85F1FF6A,,
0B1C723E,7F39A6B1,0B003FA6,georgetown university
0B1D0E3F,7DDE9B82,,
0B1D0E3F,7A0838AF,,
0B1F43F9,7D0AB8C1,,
0B210285,7CEBE5C3,,
0B268FE1,54AC1C5E,,
0B268FE1,70E53633,,
0B268FE1,8015B41F,,
0B26E86C,3C787BF0,0301AD5F,university of the balearic islands
0B26E86C,3F0DE580,0301AD5F,university of the balearic islands
0B26E86C,8527107F,0301AD5F,university of the balearic islands
0B2DFD9D,7E12A892,,
0B324BC0,7CF61EB9,004B1FBC,fraunhofer society
0B324BC0,756BE48C,,
0B324BC0,18D30C9B,,
0B38A948,105FCE4F,,
0B38A948,760631A8,,
0B38A948,245D0D21,,
0B40F378,0B306742,,
0B40F378,76FED3DD,,
0B426C9B,81FDCE96,,
0B4A0A84,4A81B7FC,,
0B4A3128,7BACDEB8,,
0B4A3128,7F1B20BB,,
0B4A3128,857617F5,,
0B4A3128,81816A64,,
0B4A3EBE,80C91A39,,
0B4A3EBE,7FED8A0E,,
0B4A3EBE,8004C8AC,,
0B4E3A13,7ED7B5EF,,
0B501CFD,77A5C8D9,,
0B501CFD,78DE5E1E,,
0B501CFD,10A4533A,,
0B51FE5E,7E743DB8,,
0B51FE5E,77704536,,
0B593C87,81A04FCD,,
0B5BCDEA,7FFE9B9A,,
0B5BCDEA,7E811E4A,,
0B601DDC,861F9E27,,
0B601DDC,813B0F69,,
0B601DDC,7DF45B19,,
0B636D8D,7D803E81,,
0B636D8D,447EC694,,
0B636D8D,80D0974D,,
0B659F3D,80A31747,,
0B659F3D,77E60F82,,
0B659F3D,7F62464F,,
0B672A59,7D42918D,,
0B6A2716,10E8DDFA,,
0B6B8D25,04ECBDAD,,
0B6B8D25,0CA463C5,,
0B6B8D25,09685275,,
0B6DC5E4,78A036F6,,
0B6DC5E4,7DF69D3C,,
0B6F8018,47D60018,01A17328,dalian university of technology
0B6F8018,7EF54332,01A17328,dalian university of technology
0B6F8018,809F4F8C,01A17328,dalian university of technology
0B6F8018,80DAEA3F,01A17328,dalian university of technology
0B6F8018,8613BB68,01A17328,dalian university of technology
0B7325F3,7F52F02C,,
0B7325F3,73494969,,
0B76F354,7E1E854F,,
0B7754D9,784A0301,,
0B834DB8,7C4BC45A,,
0B834DB8,7EE91167,,
0B83F9D1,78388C17,,
0B83F9D1,7D0C3ECC,,
0B83F9D1,7C230958,,
0B8593FF,77B9ACEA,,
0B8EB317,7DBE474D,,
0B8EB317,08AEA988,,
0B8EB317,7F3379C0,,
0B8EB317,139942F7,,
0B8EB317,62606AFB,,
0B915249,2DD229A6,,
0B989AA5,7A759143,,
0B98F0E1,80A6DE38,,
0B98F0E1,7EEBD06A,,
0B9B05CB,7F7FB7A8,,
0B9DC420,08CFA58C,,
0B9DC420,7CE9E6B3,,
0B9DC420,7DB62CEA,,
0B9DC420,77E23D95,,
0BA3B038,7CF754AE,,
0BA3B038,76D4867C,,
0BA3B038,8131243F,,
0BA48176,75CE2475,,
0BA92321,7EBE5D2B,,
0BADBF81,804ADCDC,0B890E85,george washington university
0BB5827D,7EA3D2C5,,
0BB5827D,04677524,,
0BB5827D,82D5C7EF,,
0BB5827D,7F00BA25,,
0BB5827D,756D5165,,
0BBA17B4,7EE548AD,,
0BBA17B4,7FA90474,,
0BCD4FC4,2B93DC87,,
0BCD4FC4,8112F611,,
0BCD4FC4,7F51C1A7,,
0BCD4FC4,7C4B486A,,
0BD2DAFD,0CB17DB1,,
0BD45B2C,572BE3C3,,
0BD45B2C,80F3B413,,
0BD45B2C,7BBCFA62,,
0BD45B2C,718E56A2,,
0BD45B2C,810CD9E4,,
0BD6825E,7B883677,,
0BD6825E,235E52B1,,
0BD6B5DE,0C1067B5,,
0BD6B5DE,7DEFDCAA,,
0BD6B5DE,7ED69735,,
0BD8EB82,7D2E7312,,
0BD8EB82,00CA311A,,
0BD8EB82,7EE5D112,,
0BDB41DD,75CEEF43,,
0BDEE2D6,762FE43E,,
0BE2264B,48C399FE,,
0BE2264B,817658BA,,
0BE2264B,808CE754,,
0BE25901,0151C10A,,
0BE44506,7715648E,,
0BE7EE90,783766F1,05C86094,stanford university
0BF1D71C,79762927,,
0BF6774A,21BD4DCE,,
0BF6774A,8167969D,,
0C0C144B,8625766E,,
0C0C144B,8113703D,,
0C0C144B,7D14F6EB,,
0C0C144B,0561C873,,
0C0C144B,77F3AC39,,
0C0EB572,77CA277D,0619822C,karlsruhe institute of technology
0C0EB572,7FA76EB7,0619822C,karlsruhe institute of technology
0C0EB572,7D8545F6,0619822C,karlsruhe institute of technology
0C0EB572,7ACE781B,0619822C,karlsruhe institute of technology
0C111048,7F25D9BC,4FF45383,ibm
0C111048,77CA8C99,4FF45383,ibm
0C14BF1C,28D8DBE2,00CD8766,vrije universiteit brussel
0C14BF1C,491219DA,00CD8766,vrije universiteit brussel
0C158C75,7BF67901,0389C918,instituto politecnico nacional
0C158C75,1EF0234D,0389C918,instituto politecnico nacional
0C158C75,1322F102,0389C918,instituto politecnico nacional
0C158C75,789AEBEC,0389C918,instituto politecnico nacional
0C2497C3,8009CF6F,,
0C2C9AB2,7C35D214,,
0C2E2FC6,784C524B,05A3DA1F,university of twente
0C2E2FC6,7906A053,05A3DA1F,university of twente
0C2E2FC6,812DE6B9,028F2298,dublin city university
0C2E2FC6,7DEDFF2D,028F2298,dublin city university
0C2E2FC6,0DE536E7,028F2298,dublin city university
0C32A187,7D6CACBF,,
0C32B846,8566AE38,09630970,kaist
0C32B846,7CFB4EB9,09630970,kaist
0C32B846,84AD2044,09630970,kaist
0C32B846,85B5A4F6,09630970,kaist
0C32B846,7DBDDFCA,09630970,kaist
0C32B846,7FE8CF06,09630970,kaist
0C32B846,78C97592,09630970,kaist
0C3D7BC7,13464F6E,,
0C3D7BC7,42E33A4D,,
0C404AE6,76152E67,,
0C4846F9,7E4D6B72,,
0C4846F9,7F62DD3B,,
0C4846F9,480B008E,,
0C4B378F,12625025,,
0C4B378F,28DE6B8C,,
0C4BB030,79DF9D2F,,
0C518D9D,48C399FE,,
0C518D9D,817658BA,,
0C518D9D,808CE754,,
0C59469C,81B76430,,
0C59469C,80FED974,,
0C59469C,808006B9,,
0C59469C,78587B02,,
0C6488F0,7B6B822C,,
0C6488F0,496AAD20,,
0C6532DF,82E4E16F,4FF45383,ibm
0C6532DF,7CF04D96,4FF45383,ibm
0C6532DF,817C298B,4FF45383,ibm
0C65CBEC,7F07F721,0045D019,hanyang university
0C65CBEC,844E65CC,0045D019,hanyang university
0C65CBEC,7DD97FFD,0045D019,hanyang university
0C65CBEC,7E05B9E9,0045D019,hanyang university
0C681862,7F046EF7,,
0C681862,7F00BA25,,
0C681862,7F3CD7CA,,
0C681862,7B8F162B,,
0C681862,7EDAD608,,
0C681862,83133229,,
0C681862,753D1550,,
0C989D27,7D8FFA0E,,
0C989D27,7F942C81,,
0D0F2BC8,7F7F2149,,
0D0F2BC8,7FD9C77E,,
0D0F2BC8,8020BEBD,,
0DB3C2BA,7F60A815,,
0DB3C2BA,85F87E79,,
0DB3C2BA,8258046B,,
0DB3C2BA,74E06CF4,,
0E0859EF,7CA44C80,,
0E0FB052,0E87715A,,
0E0FB052,851DD7AE,,
0E0FB052,6D943698,,
0E0FB052,7CB67086,,
0E3278FE,7D62509E,34C77BFA,hp labs
0E3278FE,8082AA6F,34C77BFA,hp labs
0E3278FE,7D73054E,34C77BFA,hp labs
0E344D8F,0CF188C6,,
0E494B60,58F92CD9,,
0E4BA2BB,70E53633,,
0E4BA2BB,7E1C2345,,
0E892CFA,8421D363,0C0FE15D,offis
0E892CFA,48BEE316,0C0FE15D,offis
0E89410E,7E535B27,,
0E89410E,7ED3EAD8,,
0E89410E,8206C71B,,
0E89410E,7EA7B0D0,,
0EDA3D9D,2422065C,,
0EFFA441,7D98EADA,,
0F2741CB,7F3F46FF,,
0F2741CB,28CB6C0D,,
0F49B3DB,80C9BBF8,,
0F49B3DB,03DC2BE3,,
0F49B3DB,80FFE0DD,,
0FDC2C9F,8081B4B1,,
0FDC2C9F,8030F1F6,,
0FDC2C9F,7891BB9F,,
0FDC2C9F,7B25BF69,,
0FDC2C9F,8152D544,,
0FDC2C9F,7DAE81D8,,
0FDC2C9F,7A3FA544,,
0FDE60B7,7FF1D420,03D37308,international institute of information technology hyderabad
0FDE60B7,7F5242EC,03D37308,international institute of information technology hyderabad
0FDE60B7,802CB338,03D37308,international institute of information technology hyderabad
0FF5FF5C,7D2E7312,,
0FF5FF5C,853B7357,,
0FF5FF5C,696BFE53,,
0FF5FF5C,82F56176,,
0FF5FF5C,7FBA2D92,,
0FF99611,7E70DC4F,,
0FF99611,7FC7728B,,
10366F8E,80BC1237,,
10366F8E,7A58ED81,,
1066F1C5,7E0D66E4,,
1066F1C5,806A7B43,,
10764173,7D2E7312,,
10764173,7EE4530D,,
10764173,00CA311A,,
10764173,7EE5D112,,
1088C6F8,7605D03A,,
1088C6F8,7F3B1CDD,,
10A77F69,7EA797FC,,
10A77F69,8634FA8B,,
11348F2C,7F848168,0B003FA6,georgetown university
11348F2C,000366AD,0B003FA6,georgetown university
114BA61B,75570CBB,,
114BA61B,80328B69,,
114BA61B,76533168,,
118AB9C4,0CB23132,,
118AB9C4,7C3FD7C5,,
118AB9C4,0FA717EE,,
118AB9C4,7F460C34,,
11CE4550,7E2E66E9,004B1FBC,fraunhofer society
12110D49,7EC02502,,
12110D49,758256AB,,
1220E7C7,8085683E,,
1220E7C7,604AB70D,,
1220E7C7,1288ED02,,
1220E7C7,76A887B2,,
128DFB57,7F030E9D,,
128DFB57,80A524E9,,
128DFB57,78F72DBA,,
12A660D6,7D8FFA0E,,
12A660D6,7F942C81,,
12BFCB7F,80BC1237,,
12BFCB7F,7A58ED81,,
12E1B938,796448D8,,
12E1B938,7EF10A98,,
133F2CB8,7888B3C9,038AE3AA,brunel university london
133F2CB8,7A6147E5,,
13468B3A,6D0391EA,,
1381D8F9,7F667F9E,,
1381D8F9,81816A64,,
1381D8F9,299D6E11,,
13B462AB,8290300F,0BC1D058,hebrew university of jerusalem
13DEB91A,074A5AB9,4F076E00,siemens
13DEB91A,774D3C2F,4F076E00,siemens
13DEB91A,7C3EBEAB,4F076E00,siemens
13DEB91A,0E4CBA9C,4F076E00,siemens
141634CF,0F0DD427,0B46561F,university of milan
141634CF,77D4FD8A,0B46561F,university of milan
141634CF,7F2082B5,,
